time,offered_load_mbps,accepted_load_mbps,capacity_sum_mbps,goodput_sum_mbps,served_step_mb,queue_sum,blocked_rate,blocked_queue_cap_rate,blocked_timeout_rate,acceptance_rate,service_rate,mean_served_delay_s,p95_served_delay_s,mean_timeout_delay_s,utilization,fairness
89.0,964.978380276367,678.9384994400921,149.0301187132423,149.03011871324233,18.62876483915529,66,0.67,0.2125,0.4575,0.7875,0.165,13.151515151515152,20.0,20.0,1.0,0.934488206751852
90.0,881.8177537606726,8.259849593485018,149.03533056817471,149.03533056817474,18.629416321021843,63,0.6774193548387096,0.21588089330024815,0.46153846153846156,0.7841191066997518,0.1662531017369727,13.208955223880597,20.0,20.0,1.0,0.9342742840035996
91.0,677.7863881311539,677.7863881311539,150.47549681738724,150.47549681738724,18.809437102173405,62,0.6798029556650246,0.21428571428571427,0.46551724137931033,0.7857142857142857,0.16748768472906403,13.147058823529411,20.0,20.0,1.0,0.9158572758074277
92.0,1117.926241253105,916.8093581575557,149.76562017422185,149.76562017422185,18.72070252177773,65,0.6779661016949152,0.21307506053268765,0.4648910411622276,0.7869249394673123,0.16464891041162227,13.147058823529411,20.0,20.0,1.0,0.9224770627453094
93.0,881.0344221180243,881.0344221180243,149.728155689825,149.72815568982503,18.71601946122813,65,0.6771084337349398,0.21204819277108433,0.4650602409638554,0.7879518072289157,0.16626506024096385,13.217391304347826,20.0,20.0,1.0,0.92260184161576
94.0,1003.3851627823922,800.9464898040883,150.35802411713576,150.35802411713576,18.79475301464197,69,0.6706161137440758,0.2109004739336493,0.4597156398104265,0.7890995260663507,0.16587677725118483,13.228571428571428,20.0,20.0,1.0,0.9159068781553741
95.0,815.7554580269862,815.7554580269862,150.35914369767465,150.35914369767465,18.79489296220933,70,0.6705882352941176,0.20941176470588235,0.4611764705882353,0.7905882352941176,0.16470588235294117,13.228571428571428,20.0,20.0,1.0,0.9155557894394375
96.0,1191.6689132872266,953.7824636727632,150.38455838456423,150.38455838456426,18.798069798070532,72,0.6651270207852193,0.21016166281755197,0.45496535796766746,0.789838337182448,0.16859122401847576,13.438356164383562,20.0,20.0,1.0,0.9153585227862853
97.0,119.57958758162582,119.57958758162582,149.23714467707447,149.2371446770745,18.654643084634312,72,0.6674311926605505,0.20871559633027523,0.45871559633027525,0.7912844036697247,0.16743119266055045,13.438356164383562,20.0,20.0,1.0,0.9292260104487831
98.0,814.9192097231562,814.9192097231562,149.86593784202992,149.86593784202995,18.733242230253744,71,0.6697038724373576,0.2072892938496583,0.4624145785876993,0.7927107061503417,0.16856492027334852,13.324324324324325,20.0,20.0,1.0,0.9218418514937838
