scenario,strategy,episode_reward_mean,episode_reward_std,avg_offered_load_mbps_mean,avg_offered_load_mbps_std,avg_accepted_load_mbps_mean,avg_accepted_load_mbps_std,avg_capacity_mbps_mean,avg_capacity_mbps_std,avg_goodput_mbps_mean,avg_goodput_mbps_std,avg_queue_mean,avg_queue_std,final_queue_mean,final_queue_std,final_blocked_rate_mean,final_blocked_rate_std,final_blocked_queue_cap_rate_mean,final_blocked_queue_cap_rate_std,final_blocked_timeout_rate_mean,final_blocked_timeout_rate_std,final_utilization_mean,final_utilization_std,final_fairness_mean,final_fairness_std,avg_acceptance_rate_mean,avg_acceptance_rate_std,avg_service_rate_mean,avg_service_rate_std,final_mean_served_delay_s_mean,final_mean_served_delay_s_std,final_p95_served_delay_s_mean,final_p95_served_delay_s_std,final_mean_timeout_delay_s_mean,final_mean_timeout_delay_s_std
baseline_both,ppo_v1,-0.5036279895866891,6.4252306133783295,768.5925341879835,14.19962161520782,614.911964036735,10.601544292453609,153.6292274392547,0.3530945519579387,153.17129120238832,0.3401872297984458,58.35983333333333,0.5362607448058755,59.9,5.743595467030114,0.7789386628686933,0.0126622339231525,0.1965781993544591,0.0081932632021826,0.5823604635142341,0.0121932648865905,1.0,0.0,0.9544281071938654,0.0111174634744543,0.8172845433328838,0.0099161815464138,0.202481614060046,0.0192733201879387,14.207662988106978,0.3413746959965867,20.0,0.0,20.0,0.0
baseline_both,ppo_v2,4.387597549835397,6.067897485252359,768.5925341879835,14.19962161520782,618.5257845175004,13.224988018604588,156.3581266675687,0.4434339632683117,155.8044506451641,0.4022228284197039,58.40633333333333,0.597259068630798,59.8,4.9170903772228725,0.7777255482582761,0.011768577852108,0.1939680021292372,0.0083312236354588,0.583757546129039,0.0119408175117287,1.0,0.0,0.7217061523409007,0.0368950013591468,0.8209038949056302,0.0093684359304996,0.2046118041946242,0.0163968056187646,14.050794881128128,0.3756324118856029,20.0,0.0,20.0,0.0
baseline_both,ppo_v3,74.3620367923801,7.57186775058265,768.5925341879835,14.19962161520782,618.8053817551089,12.80844744359418,156.72773679797697,0.4330539763305642,156.22893717820463,0.4648540600236854,58.43150000000001,0.7060595094354261,59.9,5.506561742341788,0.7766045005198268,0.0138181783197829,0.1940972368980472,0.0083334816650749,0.5825072636217795,0.0130969478008598,1.0,0.0,0.7699945979392085,0.0570011540677889,0.820992128761676,0.0083970959021055,0.2062593929744049,0.0181688128943233,14.127035658793067,0.4074378014037989,20.0,0.0,20.0,0.0
baseline_both,ppo_v4,77.45858793367921,8.167834919898702,768.5925341879835,14.19962161520782,620.539222409315,12.0152394661483,160.1214933847625,1.603657448718544,159.49603184274412,1.637734668122158,58.45,0.5235090528300923,60.4,4.376706016578628,0.7718322527854229,0.0076832038491935,0.1912476190436633,0.0073156923755696,0.5805846337417595,0.0091071702118216,1.0,0.0,0.6907118274993665,0.030529581962621,0.8229869573102311,0.0071790317763195,0.2112455956716872,0.0134354849178132,14.04233895683573,0.4133919922635959,20.0,0.0,20.0,0.0
