time,offered_load_mbps,accepted_load_mbps,capacity_sum_mbps,goodput_sum_mbps,served_step_mb,queue_sum,blocked_rate,blocked_queue_cap_rate,blocked_timeout_rate,acceptance_rate,service_rate,mean_served_delay_s,p95_served_delay_s,mean_timeout_delay_s,utilization,fairness
0.0,985.2728375960774,985.2728375960774,66.8398974068515,66.8398974068515,8.354987175856438,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.999621892431567
1.0,427.5400784963447,427.5400784963447,162.17519357420886,135.18201413447224,16.89775176680903,5,0.0,0.0,0.0,1.0,0.2857142857142857,1.5,2.0,0.0,0.875,0.9865417554145075
2.0,196.81736487989247,196.81736487989247,180.00904321527955,163.59479258333386,20.449349072916732,6,0.0,0.0,0.0,1.0,0.3333333333333333,1.3333333333333333,2.0,0.0,0.875,0.9855385875440557
3.0,147.79218329786883,147.79218329786883,195.4681450066242,195.4681450066242,24.433518125828027,8,0.0,0.0,0.0,1.0,0.2727272727272727,1.3333333333333333,2.0,0.0,1.0,0.985623212528142
4.0,884.306934770799,884.306934770799,197.3031300162565,187.59542585787807,23.44942823223476,10,0.0,0.0,0.0,1.0,0.2857142857142857,2.0,4.0,0.0,1.0,0.9506054871055436
5.0,448.39038473876155,448.39038473876155,196.33265043389744,196.33265043389747,24.541581304237184,14,0.0,0.0,0.0,1.0,0.2222222222222222,2.0,4.0,0.0,1.0,0.9031802139958827
6.0,701.6286738213363,701.6286738213363,194.89804129675926,189.37023021568064,23.67127877696008,16,0.0,0.0,0.0,1.0,0.2727272727272727,3.0,6.0,0.0,1.0,0.7907434096001068
7.0,710.8425153320469,710.8425153320469,190.20835607397336,190.2083560739734,23.776044509246674,20,0.0,0.0,0.0,1.0,0.2857142857142857,3.25,6.0,0.0,1.0,0.7431196044884485
8.0,869.4675788486204,869.4675788486204,186.41648565029092,186.41648565029092,23.302060706286365,23,0.0,0.0,0.0,1.0,0.28125,3.111111111111111,6.0,0.0,1.0,0.7164898209551168
9.0,185.69489617041882,185.69489617041882,186.83654528729494,186.83654528729497,23.35456816091187,24,0.0,0.0,0.0,1.0,0.3142857142857143,3.8181818181818183,8.0,0.0,1.0,0.7276683005038325
10.0,53.904312871669106,53.904312871669106,181.79449799842672,180.07641671623455,22.50955208952932,23,0.0,0.0,0.0,1.0,0.3611111111111111,3.769230769230769,6.0,0.0,1.0,0.7186026642826886
11.0,870.2095579962149,680.2063465652463,192.30893395904005,192.30893395904005,24.038616744880006,27,0.023809523809523808,0.023809523809523808,0.0,0.9761904761904762,0.3333333333333333,3.9285714285714284,6.0,0.0,1.0,0.668532413822377
12.0,452.8922060091581,409.8344634508413,194.18322118123675,194.18322118123677,24.272902647654597,28,0.044444444444444446,0.044444444444444446,0.0,0.9555555555555556,0.3333333333333333,4.066666666666666,6.0,0.0,1.0,0.6670322785835633
13.0,614.2247645139907,614.2247645139907,192.6161762503131,192.61617625031306,24.077022031289133,28,0.0425531914893617,0.0425531914893617,0.0,0.9574468085106383,0.3617021276595745,4.529411764705882,8.0,0.0,1.0,0.6792251879153492
14.0,714.2009490710163,653.3347756740759,185.80481406481204,185.80481406481204,23.225601758101504,29,0.07692307692307693,0.07692307692307693,0.0,0.9230769230769231,0.36538461538461536,4.894736842105263,9.0,0.0,1.0,0.7084657632579243
15.0,1555.894218611145,1525.5838192140307,186.78608465976794,186.78608465976797,23.348260582470996,37,0.08196721311475409,0.08196721311475409,0.0,0.9180327868852459,0.3114754098360656,4.894736842105263,9.0,0.0,1.0,0.603761661488516
